day,afterhour_openprice-0,afterhour_openprice-1,afterhour_openprice-2,afterhour_openprice-3,afterhour_dailyhigh-0,afterhour_dailyhigh-1,afterhour_dailyhigh-2,afterhour_dailyhigh-3,afterhour_dailylow-0,afterhour_dailylow-1,afterhour_dailylow-2,afterhour_dailylow-3,afterhour_closeprice-0,afterhour_closeprice-1,afterhour_closeprice-2,afterhour_closeprice-3,volume-0,volume-1,volume-2,volume-3,day_openprice-0,day_openprice-1,day_openprice-2,day_openprice-3,day_dailyhigh-0,day_dailyhigh-1,day_dailyhigh-2,day_dailyhigh-3,day_dailylow-0,day_dailylow-1,day_dailylow-2,day_dailylow-3,day_volume-0,day_volume-1,day_volume-2,day_volume-3,day_settlementprice-0,day_settlementprice-1,day_settlementprice-2,day_settlementprice-3,day_changeinsettlementprice-0,day_changeinsettlementprice-1,day_changeinsettlementprice-2,day_changeinsettlementprice-3
DMR_Fut_20160407,20168.0,20026.0,19750.0,19644.0,20230.0,20100.0,19800.0,19644.0,20080.0,19970.0,19700.0,19580.0,20229.0,20100.0,19800.0,19580.0,9405.0,31.0,31.0,3.0,20288.0,20180,19926,19813,20368.0,20237,19958,19813,20142.0,20034,19763,19627,96096.0,241,324,15,20248.0,20123,19852,19712,101.0,94,94.0,98
DMR_Fut_20160408,20241.0,20070.0,19820.0,19628.0,20241.0,20070.0,19820.0,19628.0,20085.0,19968.0,19700.0,19572.0,20105.0,19988.0,19726.0,19572.0,10724.0,36.0,12.0,3.0,19980.0,19850,19622,19497,20393.0,20266,19985,19833,19967.0,19850,19607,19417,110038.0,455,180,326,20389.0,20266,19989,19850,141.0,143,137.0,138
DMR_Fut_20160411,20374.0,20260.0,20000.0,19806.0,20511.0,20373.0,20102.0,19948.0,20334.0,20220.0,19938.0,19806.0,20357.0,20237.0,19973.0,19817.0,12317.0,105.0,21.0,9.0,20240.0,20135,19825,19689,20581.0,20450,20176,20030,20174.0,20069,19825,19642,133449.0,761,73,257,20540.0,20420,20145,19999,151.0,154,156.0,149
DMR_Fut_20160412,20527.0,20386.0,20113.0,19945.0,20620.0,20493.0,20218.0,20055.0,20484.0,20385.0,20113.0,19945.0,20515.0,20388.0,20119.0,19976.0,12490.0,50.0,13.0,6.0,20446.0,20289,20100,19926,20568.0,20438,20163,20010,20397.0,20288,20026,19866,101298.0,841,82,132,20470.0,20352,20068,19935,-70.0,-68,-77.0,-64
DMR_Fut_20160413,20474.0,20431.0,20121.0,20016.0,20650.0,20525.0,20245.0,20109.0,20443.0,20330.0,20078.0,20016.0,20645.0,20524.0,20241.0,20109.0,13788.0,95.0,25.0,3.0,20709.0,20608,20262,20200,21223.0,21100,20822,20675,20691.0,20577,20262,20200,134439.0,2523,766,690,21216.0,21100,20822,20693,746.0,748,754.0,758
DMR_Fut_20160414,21221.0,21118.0,20846.0,20775.0,21400.0,21288.0,20991.0,20827.0,21212.0,21111.0,20843.0,20758.0,21399.0,21286.0,20991.0,20827.0,14158.0,602.0,113.0,4.0,21433.0,21325,21041,20940,21546.0,21415,21150,20988,21298.0,21188,20920,20798,107856.0,3591,515,425,21343.0,21230,20954,20824,127.0,130,132.0,131
DMR_Fut_20160415,21359.0,21260.0,21049.0,20889.0,21474.0,21355.0,21049.0,20925.0,21331.0,21260.0,21049.0,20889.0,21453.0,21350.0,21049.0,20925.0,12444.0,243.0,1.0,4.0,21420.0,21350,20955,20806,21451.0,21350,21040,20911,21258.0,21149,20883,20755,83086.0,1387,135,90,21342.0,21228,20951,20822,-1.0,-2,-3.0,-2
DMR_Fut_20160418,21345.0,21229.0,20905.0,20798.0,21353.0,21229.0,20918.0,20815.0,21264.0,21152.0,20900.0,20798.0,21324.0,21213.0,20918.0,20815.0,7709.0,34.0,9.0,3.0,21088.0,21000,20720,20646,21194.0,21073,20788,20649,21021.0,20900,20632,20500,91213.0,2088,145,76,21167.0,21050,20770,20645,-175.0,-178,-181.0,-177
DMR_Fut_20160419,21175.0,21109.0,20820.0,20685.0,21408.0,21288.0,21004.0,20868.0,21175.0,21109.0,20820.0,20685.0,21397.0,21288.0,21002.0,20868.0,13057.0,143.0,16.0,8.0,21450.0,21348,21066,21000,21524.0,21404,21120,21000,21276.0,21114,20880,20778,99092.0,2530,291,334,21433.0,21324,21043,20914,266.0,274,273.0,269
DMR_Fut_20160420,21446.0,21359.0,21085.0,21029.0,21598.0,21479.0,21200.0,21029.0,21437.0,21330.0,21060.0,21029.0,21592.0,21478.0,21200.0,21029.0,12006.0,166.0,26.0,1.0,21498.0,21400,21097,20906,21503.0,21400,21097,20906,21122.0,21015,20748,20618,111635.0,3711,386,113,21271.0,21155,20881,20754,-162.0,-169,-162.0,-160
DMR_Fut_20160421,21263.0,21136.0,20872.0,20851.0,21439.0,21319.0,21042.0,20851.0,21240.0,21132.0,20872.0,20849.0,21427.0,21318.0,21034.0,20849.0,12321.0,406.0,28.0,2.0,21449.0,21317,21035,20860,21664.0,21548,21273,21139,21351.0,21244,20968,20858,117793.0,2972,622,433,21594.0,21478,21205,21078,323.0,323,324.0,324
DMR_Fut_20160422,21593.0,21460.0,21180.0,21043.0,21613.0,21492.0,21200.0,21065.0,21406.0,21295.0,21045.0,20904.0,21466.0,21355.0,21107.0,20990.0,13636.0,322.0,19.0,9.0,21378.0,21299,20976,20860,21500.0,21381,21100,20969,21331.0,21213,20957,20846,93909.0,4701,268,68,21481.0,21362,21091,20964,-113.0,-116,-114.0,-114
DMR_Fut_20160425,21469.0,21300.0,21069.0,20914.0,21559.0,21444.0,21147.0,21000.0,21403.0,21295.0,21040.0,20914.0,21431.0,21319.0,21061.0,20916.0,10964.0,1033.0,24.0,9.0,21381.0,21253,20980,20828,21449.0,21334,21040,20917,21266.0,21164,20900,20770,118707.0,36356,732,253,21291.0,21187,20909,20783,-190.0,-175,-182.0,-181
DMR_Fut_20160426,21286.0,21184.0,20905.0,20849.0,21373.0,21267.0,20973.0,20849.0,21274.0,21167.0,20903.0,20776.0,21315.0,21216.0,20938.0,20800.0,12476.0,1971.0,16.0,3.0,21328.0,21234,21009,20882,21435.0,21334,21050,20914,21089.0,20981,20740,20600,153024.0,63085,538,178,21391.0,21298,21010,20885,100.0,111,101.0,102
DMR_Fut_20160427,21382.0,21294.0,20991.0,20851.0,21458.0,21354.0,21075.0,20942.0,21339.0,21241.0,20988.0,20851.0,21366.0,21268.0,21004.0,20920.0,10933.0,3269.0,57.0,23.0,21354.0,21245,20993,20908,21450.0,21346,21050,20920,21283.0,21182,20911,20780,110112.0,63703,188,32,21290.0,21195,20919,20787,-101.0,-103,-91.0,-98
DMR_Fut_20160428,21314.0,21216.0,20927.0,20788.0,21353.0,21260.0,20965.0,20836.0,21287.0,21193.0,20920.0,20788.0,21347.0,21253.0,20965.0,20796.0,6116.0,2938.0,16.0,8.0,21450.0,21360,20987,20967,21652.0,21567,21453,21140,21363.0,21122,20845,20729,16783.0,124859,1239,258,21470.0,21188,20904,20791,180.0,-7,-15.0,4
DMR_Fut_20160429,,21182.0,20901.0,20869.0,,21375.0,21085.0,20869.0,,21143.0,20888.0,20869.0,,21361.0,21082.0,20869.0,,12292.0,32.0,1.0,,21078,20848,20680,,21135,20850,20680,,20835,20568,20450,,93950,410,120,,20854,20582,20457,,-334,-322.0,-334
DMR_Fut_20160503,20857.0,20637.0,20559.0,20470.0,20981.0,20685.0,20559.0,20470.0,20756.0,20499.0,20405.0,20470.0,20766.0,20509.0,20405.0,20470.0,15678.0,246.0,9.0,1.0,20960.0,20676,20549,20361,20987.0,20716,20549,20361,20502.0,20231,20162,20095,102396.0,1377,473,144,20544.0,20270,20155,20134,-310.0,-312,-302.0,-308
DMR_Fut_20160504,20526.0,20250.0,20139.0,20090.0,20538.0,20254.0,20139.0,20100.0,20338.0,20070.0,19963.0,19940.0,20386.0,20116.0,19981.0,19970.0,15543.0,178.0,75.0,84.0,20362.0,20130,20056,20004,20461.0,20170,20057,20035,20274.0,20000,19901,19890,101962.0,753,100,158,20300.0,20027,19904,19890,-244.0,-243,-251.0,-244
DMR_Fut_20160505,20281.0,20000.0,19871.0,19776.0,20281.0,20000.0,19871.0,19808.0,20142.0,19872.0,19753.0,19740.0,20148.0,19872.0,19774.0,19743.0,16946.0,166.0,12.0,19.0,20211.0,19950,19871,19832,20391.0,20100,19929,19930,20195.0,19924,19849,19800,89546.0,365,291,36,20284.0,20012,19893,19877,-16.0,-15,-11.0,-13
DMR_Fut_20160506,20294.0,20068.0,19949.0,19896.0,20374.0,20068.0,19949.0,19900.0,20226.0,19964.0,19890.0,19825.0,20260.0,19964.0,19906.0,19830.0,12895.0,23.0,3.0,5.0,20151.0,19890,19816,19790,20246.0,19965,19823,19790,19887.0,19636,19515,19480,108666.0,1246,445,377,19975.0,19706,19587,19565,-309.0,-306,-306.0,-312
DMR_Fut_20160509,19966.0,19672.0,19492.0,19655.0,20085.0,19800.0,19651.0,19655.0,19852.0,19585.0,19492.0,19543.0,20044.0,19774.0,19651.0,19564.0,15343.0,164.0,16.0,4.0,20161.0,19873,19806,19760,20207.0,19922,19806,19785,19968.0,19650,19616,19640,98935.0,624,103,20,20049.0,19776,19658,19638,74.0,70,71.0,73
DMR_Fut_20160510,20053.0,19855.0,19740.0,19495.0,20163.0,19885.0,19740.0,19495.0,19880.0,19615.0,19500.0,19488.0,19927.0,19642.0,19529.0,19488.0,13208.0,146.0,13.0,2.0,19900.0,19808,19555,19500,20199.0,19927,19718,19779,19823.0,19592,19555,19500,104038.0,708,47,26,20130.0,19863,19739,19720,81.0,87,81.0,82
DMR_Fut_20160511,20133.0,19903.0,19683.0,0.0,20176.0,19903.0,19683.0,0.0,20022.0,19760.0,19683.0,0.0,20144.0,19871.0,19683.0,0.0,12486.0,93.0,1.0,0.0,20240.0,20030,19826,19591,20253.0,20030,19826,19605,19863.0,19589,19484,19480,122234.0,1457,170,210,19898.0,19628,19515,19494,-232.0,-235,-224.0,-226
DMR_Fut_20160512,19908.0,19606.0,19469.0,19450.0,19992.0,19700.0,19571.0,19563.0,19855.0,19594.0,19469.0,19450.0,19960.0,19700.0,19571.0,19549.0,12822.0,246.0,6.0,5.0,19934.0,19639,19610,19530,20009.0,19725,19610,19550,19730.0,19460,19366,19368,116177.0,1317,811,351,19803.0,19525,19410,19393,-95.0,-103,-105.0,-101
DMR_Fut_20160513,19830.0,19580.0,19470.0,19345.0,19945.0,19661.0,19538.0,19345.0,19720.0,19440.0,19340.0,19320.0,19746.0,19470.0,19340.0,19320.0,15043.0,328.0,23.0,3.0,19700.0,19452,19306,19278,19744.0,19600,19318,19300,19448.0,19164,19068,19025,117003.0,2251,245,476,19604.0,19319,19206,19182,-199.0,-206,-204.0,-211
DMR_Fut_20160516,19592.0,19330.0,19220.0,19211.0,19704.0,19405.0,19220.0,19211.0,19544.0,19260.0,19220.0,19211.0,19626.0,19341.0,19220.0,19211.0,14777.0,85.0,1.0,1.0,19522.0,19245,19161,19210,19880.0,19588,19469,19428,19516.0,19242,19148,19208,117770.0,1465,123,439,19816.0,19532,19415,19391,212.0,213,209.0,209
DMR_Fut_20160517,19823.0,19550.0,19430.0,19427.0,19895.0,19601.0,19480.0,19450.0,19761.0,19480.0,19430.0,19400.0,19895.0,19601.0,19479.0,19450.0,10324.0,63.0,17.0,10.0,19851.0,19580,19430,19305,20016.0,19723,19569,19580,19721.0,19440,19340,19299,112379.0,1734,236,174,19946.0,19655,19538,19515,130.0,123,123.0,124
DMR_Fut_20160518,19945.0,19650.0,19494.0,19480.0,19945.0,19650.0,19518.0,19488.0,19794.0,19510.0,19398.0,19384.0,19855.0,19570.0,19457.0,19399.0,14359.0,131.0,40.0,18.0,19768.0,19501,19330,19300,19822.0,19527,19390,19350,19638.0,19345,19240,19209,101363.0,2653,147,302,19686.0,19393,19273,19252,-260.0,-262,-265.0,-263
DMR_Fut_20160519,19695.0,19411.0,19349.0,19300.0,19788.0,19490.0,19349.0,19351.0,19650.0,19361.0,19330.0,19300.0,19782.0,19490.0,19330.0,19351.0,11910.0,136.0,2.0,11.0,19678.0,19405,19263,19220,19731.0,19430,19269,19235,19562.0,19266,19150,19128,96097.0,2551,93,474,19606.0,19312,19191,19170,-80.0,-81,-82.0,-82
DMR_Fut_20160520,19606.0,19286.0,19157.0,19183.0,19644.0,19339.0,19157.0,19199.0,19488.0,19193.0,19108.0,19062.0,19491.0,19193.0,19108.0,19062.0,14660.0,118.0,19.0,9.0,19605.0,19311,19179,19171,19948.0,19643,19521,19492,19579.0,19286,19166,19150,116093.0,5741,80,47,19855.0,19564,19437,19417,249.0,252,246.0,247
DMR_Fut_20160523,19840.0,19558.0,19414.0,19385.0,19917.0,19618.0,19499.0,19393.0,19804.0,19515.0,19414.0,19385.0,19912.0,19617.0,19499.0,19393.0,9681.0,272.0,4.0,5.0,19793.0,19500,19334,19320,19937.0,19642,19519,19462,19707.0,19418,19316,19283,96030.0,4398,62,8,19833.0,19540,19416,19396,-22.0,-24,-21.0,-21
DMR_Fut_20160524,19832.0,19558.0,19437.0,19400.0,19865.0,19561.0,19437.0,19400.0,19771.0,19485.0,19368.0,19400.0,19792.0,19488.0,19369.0,19400.0,9485.0,524.0,10.0,1.0,19789.0,19490,19325,19280,19883.0,19581,19446,19402,19690.0,19390,19280,19280,101031.0,15162,306,51,19862.0,19560,19434,19413,29.0,20,18.0,17
DMR_Fut_20160525,19868.0,19557.0,19440.0,19453.0,20090.0,19784.0,19629.0,19453.0,19844.0,19557.0,19440.0,19453.0,20062.0,19763.0,19625.0,19453.0,13308.0,1058.0,13.0,1.0,20100.0,19800,19644,19718,20409.0,20122,19994,19960,20097.0,19800,19644,19718,153392.0,45794,362,466,20360.0,20071,19945,19919,498.0,511,511.0,506
DMR_Fut_20160526,20363.0,20089.0,20021.0,19983.0,20505.0,20216.0,20088.0,20050.0,20360.0,20077.0,19980.0,19983.0,20450.0,20164.0,20048.0,20050.0,14230.0,1849.0,62.0,5.0,20386.0,20071,19906,19860,20403.0,20119,19989,19960,20244.0,19955,19849,19832,132623.0,57296,126,311,20381.0,20095,19971,19943,21.0,24,26.0,24
DMR_Fut_20160527,20379.0,20070.0,20046.0,0.0,20462.0,20173.0,20046.0,0.0,20331.0,20043.0,19986.0,0.0,20410.0,20123.0,19986.0,0.0,12593.0,3239.0,8.0,0.0,20438.0,20120,19953,19880,20643.0,20344,20193,20115,20275.0,19989,19888,19877,115696.0,71365,91,118,20577.0,20281,20158,20127,196.0,186,187.0,184
DMR_Fut_20160530,20576.0,20283.0,20167.0,20165.0,20656.0,20375.0,20250.0,20168.0,20561.0,20268.0,20166.0,20155.0,20600.0,20291.0,20176.0,20158.0,7335.0,4682.0,52.0,7.0,20609.0,20286,20070,20190,20733.0,20497,20356,20331,20481.0,20178,20070,20190,11175.0,97776,173,22,20666.0,20317,20191,20161,89.0,36,33.0,34
DMR_Fut_20160531,,,,,,,,,,,,,,,,,,,,,,20301,20309,20200,,20719,20706,20578,,20294,20309,20191,,120000,431,199,,20474,20469,20344,,157,,153
DMR_Fut_20160601,20481.0,20465.0,20362.0,20367.0,20539.0,20510.0,20379.0,20367.0,20408.0,20420.0,20300.0,20301.0,20435.0,20424.0,20305.0,20301.0,11396.0,16.0,16.0,23.0,20448.0,20449,20316,20299,20645.0,20635,20490,20441,20420.0,20430,20316,20299,105335.0,488,179,336,20532.0,20527,20406,20383,58.0,58,62.0,64
DMR_Fut_20160602,20511.0,20477.0,20336.0,20286.0,20519.0,20505.0,20388.0,20340.0,20412.0,20415.0,20300.0,20286.0,20484.0,20488.0,20388.0,20340.0,9925.0,38.0,5.0,6.0,20505.0,20549,20386,20322,20647.0,20640,20519,20485,20430.0,20430,20312,20322,108224.0,721,280,213,20611.0,20610,20490,20466,79.0,83,84.0,83
DMR_Fut_20160603,20624.0,20655.0,20516.0,20507.0,20670.0,20660.0,20516.0,20520.0,20565.0,20570.0,20453.0,20490.0,20638.0,20633.0,20513.0,20492.0,12399.0,17.0,10.0,9.0,20718.0,20735,20542,20616,20835.0,20823,20701,20624,20657.0,20660,20542,20517,94700.0,1048,117,775,20711.0,20706,20590,20560,100.0,96,100.0,94
DMR_Fut_20160606,20713.0,20732.0,20598.0,20550.0,20742.0,20734.0,20598.0,20550.0,20587.0,20590.0,20471.0,20448.0,20654.0,20653.0,20482.0,20475.0,14757.0,58.0,21.0,3.0,20730.0,20692,20668,20624,20811.0,20805,20680,20657,20587.0,20595,20505,20452,96167.0,937,396,185,20776.0,20795,20668,20637,65.0,89,78.0,77
DMR_Fut_20160607,20776.0,20792.0,20674.0,20800.0,20948.0,20941.0,20809.0,20802.0,20770.0,20776.0,20661.0,20800.0,20937.0,20939.0,20793.0,20802.0,9635.0,55.0,17.0,10.0,20977.0,20950,20855,20860,21141.0,21130,21024,20974,20934.0,20940,20833,20824,98177.0,1433,963,105,21103.0,21106,20991,20959,327.0,311,323.0,322
DMR_Fut_20160608,21110.0,21134.0,21023.0,20996.0,21184.0,21184.0,21055.0,20996.0,21086.0,21100.0,21023.0,20968.0,21140.0,21153.0,21045.0,20987.0,11956.0,48.0,39.0,10.0,21096.0,21150,20971,20968,21157.0,21155,21036,20988,20992.0,21000,20906,20858,92141.0,886,314,196,21114.0,21119,21000,20973,11.0,13,9.0,14
DMR_Fut_20160610,21116.0,21118.0,21006.0,21000.0,21188.0,21185.0,21065.0,21002.0,21092.0,21118.0,21006.0,21000.0,21152.0,21160.0,21065.0,21001.0,8202.0,43.0,12.0,4.0,21077.0,21072,21077,20913,21109.0,21111,21077,20924,20780.0,20788,20680,20651,85555.0,795,354,152,20808.0,20812,20706,20672,-306.0,-307,-294.0,-301
DMR_Fut_20160613,20795.0,20780.0,20660.0,20622.0,20801.0,20803.0,20660.0,20622.0,20628.0,20646.0,20552.0,20520.0,20656.0,20666.0,20589.0,20522.0,14141.0,86.0,51.0,9.0,20519.0,20500,20375,20329,20547.0,20537,20418,20329,20230.0,20238,20140,20100,117896.0,837,354,174,20378.0,20380,20269,20240,-430.0,-432,-437.0,-432
DMR_Fut_20160614,20370.0,20348.0,20207.0,20219.0,20399.0,20394.0,20289.0,20219.0,20274.0,20280.0,20182.0,20168.0,20290.0,20301.0,20238.0,20168.0,14142.0,88.0,16.0,4.0,20313.0,20299,20190,20130,20362.0,20358,20236,20193,20163.0,20166,20076,20049,105885.0,931,262,56,20180.0,20179,20076,20046,-198.0,-201,-193.0,-194
DMR_Fut_20160615,20166.0,20150.0,20040.0,20003.0,20220.0,20220.0,20113.0,20005.0,20027.0,20038.0,19939.0,19903.0,20032.0,20038.0,19939.0,19903.0,16573.0,151.0,80.0,7.0,19950.0,20000,19861,19831,20373.0,20372,20253,20149,19900.0,19931,19850,19818,120546.0,1715,480,33,20269.0,20273,20161,20140,89.0,94,85.0,94
DMR_Fut_20160616,20270.0,20303.0,20209.0,20188.0,20334.0,20333.0,20212.0,20188.0,20261.0,20267.0,20165.0,20169.0,20261.0,20268.0,20165.0,20169.0,9489.0,57.0,33.0,10.0,20141.0,20140,20020,19967,20164.0,20140,20037,19968,19785.0,19795,19688,19700,118134.0,958,530,78,19871.0,19875,19768,19743,-398.0,-398,-393.0,-397
DMR_Fut_20160617,19879.0,19871.0,19785.0,19704.0,19906.0,19892.0,19785.0,19704.0,19717.0,19717.0,19611.0,19600.0,19830.0,19833.0,19725.0,19680.0,12771.0,155.0,24.0,7.0,20126.0,20150,20035,19990,20154.0,20150,20037,19997,19921.0,19925,19847,19832,94901.0,671,148,108,19977.0,19980,19874,19847,106.0,105,106.0,104
DMR_Fut_20160620,19981.0,20030.0,19913.0,19912.0,20054.0,20050.0,19913.0,19912.0,19916.0,19920.0,19856.0,19857.0,19926.0,19926.0,19860.0,19857.0,12553.0,111.0,50.0,4.0,20250.0,20273,20112,20026,20416.0,20415,20286,20234,20112.0,20115,20022,20026,105646.0,1233,106,18,20336.0,20334,20228,20202,359.0,354,354.0,355
DMR_Fut_20160621,20337.0,20362.0,20285.0,20254.0,20495.0,20500.0,20380.0,20346.0,20337.0,20362.0,20272.0,20245.0,20489.0,20486.0,20379.0,20340.0,12850.0,183.0,77.0,13.0,20360.0,20387,20236,20216,20519.0,20517,20404,20385,20330.0,20334,20230,20216,100603.0,3557,103,118,20475.0,20474,20364,20344,139.0,140,136.0,142
DMR_Fut_20160622,20480.0,20500.0,20368.0,20340.0,20528.0,20550.0,20409.0,20341.0,20400.0,20409.0,20298.0,20300.0,20473.0,20484.0,20380.0,20341.0,13201.0,213.0,32.0,7.0,20490.0,20500,20365,20377,20788.0,20783,20668,20644,20420.0,20425,20326,20300,108093.0,7256,399,238,20743.0,20741,20621,20602,268.0,267,257.0,258
DMR_Fut_20160623,20736.0,20736.0,20630.0,20607.0,20842.0,20835.0,20711.0,20646.0,20730.0,20733.0,20630.0,20607.0,20760.0,20759.0,20645.0,20631.0,10671.0,531.0,36.0,8.0,20840.0,20800,20711,20592,20903.0,20903,20782,20738,20687.0,20690,20578,20580,97697.0,6979,164,74,20893.0,20890,20779,20753,150.0,149,158.0,151
DMR_Fut_20160624,20900.0,20922.0,20819.0,20845.0,21097.0,21096.0,20965.0,20950.0,20900.0,20918.0,20819.0,20845.0,21080.0,21081.0,20920.0,20950.0,17180.0,889.0,82.0,16.0,20553.0,20560,20300,20500,20999.0,21000,20851,20741,19564.0,19558,19466,19465,225097.0,22680,885,299,20156.0,20158,20045,20017,-737.0,-732,-734.0,-736
DMR_Fut_20160627,20100.0,20100.0,19980.0,19967.0,20396.0,20390.0,20272.0,20200.0,20004.0,20012.0,19890.0,19888.0,20175.0,20171.0,20063.0,20075.0,22945.0,1942.0,84.0,24.0,19903.0,19976,19900,19818,20278.0,20276,20141,20123,19889.0,19890,19800,19800,152764.0,57819,710,199,20115.0,20110,19988,19966,-41.0,-48,-57.0,-51
DMR_Fut_20160628,20113.0,20105.0,19946.0,19927.0,20113.0,20105.0,19946.0,19935.0,19640.0,19630.0,19518.0,19510.0,19724.0,19719.0,19579.0,19510.0,24959.0,6876.0,246.0,31.0,19767.0,19772,19668,19599,20153.0,20155,20024,19987,19759.0,19750,19668,19598,126442.0,81375,656,534,20153.0,20155,20022,19989,38.0,45,34.0,23
DMR_Fut_20160629,20141.0,20145.0,20053.0,20018.0,20242.0,20239.0,20082.0,20020.0,20076.0,20075.0,19955.0,20011.0,20103.0,20099.0,19976.0,20012.0,11577.0,6990.0,70.0,20.0,20215.0,20228,20060,20041,20375.0,20481,20345,20311,20178.0,20180,20060,20041,14963.0,103215,984,189,20349.0,20481,20356,20327,196.0,326,334.0,338
DMR_Fut_20160630,,20489.0,,20371.0,,20632.0,,20501.0,,20470.0,,20371.0,,20609.0,,20487.0,,16812.0,,93.0,,20728,20700,20572,,20958,20898,20825,,20616,20573,20500,,130733,415,394,,20947,20897,20825,,466,,469
DMR_Fut_20160704,20935.0,20878.0,20796.0,20766.0,20976.0,20900.0,20818.0,20788.0,20801.0,20760.0,20691.0,20650.0,20917.0,20852.0,20800.0,20650.0,18435.0,86.0,25.0,7.0,20989.0,20950,20865,20800,21195.0,21144,21075,21041,20843.0,20800,20733,20700,115438.0,1197,232,166,21038.0,20987,20917,20889,91.0,90,92.0,100
DMR_Fut_20160705,21032.0,20945.0,20938.0,20883.0,21075.0,20953.0,20938.0,20883.0,20928.0,20885.0,20838.0,20791.0,20945.0,20885.0,20858.0,20791.0,8026.0,21.0,23.0,9.0,20913.0,20873,20808,20759,20965.0,20911,20822,20765,20718.0,20674,20606,20576,103709.0,409,852,70,20725.0,20674,20606,20581,-313.0,-313,-311.0,-308
DMR_Fut_20160706,20721.0,20652.0,20571.0,20550.0,20743.0,20685.0,20615.0,20580.0,20635.0,20600.0,20538.0,20515.0,20660.0,20620.0,20552.0,20520.0,13806.0,99.0,14.0,6.0,20556.0,20450,20468,20360,20577.0,20508,20468,20408,20278.0,20233,20166,20138,124594.0,1455,166,269,20510.0,20463,20390,20368,-215.0,-211,-216.0,-213
DMR_Fut_20160707,20494.0,20400.0,20330.0,20282.0,20494.0,20400.0,20335.0,20294.0,20310.0,20265.0,20228.0,20171.0,20432.0,20385.0,20241.0,20294.0,19402.0,162.0,9.0,12.0,20673.0,20575,20530,20530,20748.0,20688,20622,20570,20550.0,20505,20463,20512,99577.0,397,43,129,20706.0,20655,20586,20561,196.0,192,196.0,193
DMR_Fut_20160708,20727.0,20633.0,20605.0,20479.0,20747.0,20689.0,20610.0,20480.0,20608.0,20560.0,20515.0,20470.0,20611.0,20560.0,20515.0,20470.0,11639.0,36.0,19.0,3.0,20600.0,20569,20495,20446,20637.0,20585,20495,20452,20448.0,20400,20340,20302,93909.0,354,50,54,20559.0,20511,20442,20408,-147.0,-144,-144.0,-153
DMR_Fut_20160711,20557.0,20475.0,20510.0,20480.0,20834.0,20780.0,20712.0,20650.0,20517.0,20475.0,20510.0,20480.0,20828.0,20780.0,20710.0,20650.0,17187.0,108.0,59.0,4.0,20968.0,20934,20870,20834,21035.0,20980,20900,20861,20835.0,20789,20742,20700,104806.0,1000,136,41,20875.0,20830,20759,20728,316.0,319,317.0,320
DMR_Fut_20160712,20871.0,20824.0,20732.0,20732.0,21045.0,20990.0,20924.0,20880.0,20830.0,20824.0,20730.0,20732.0,21032.0,20990.0,20924.0,20880.0,14581.0,81.0,109.0,6.0,21027.0,21000,20885,20900,21292.0,21230,21155,21140,20972.0,20935,20875,20856,107517.0,729,619,67,21277.0,21227,21161,21126,402.0,397,402.0,398
DMR_Fut_20160713,21280.0,21286.0,21200.0,21150.0,21438.0,21380.0,21309.0,21280.0,21280.0,21242.0,21190.0,21150.0,21438.0,21374.0,21305.0,21280.0,13970.0,156.0,40.0,20.0,21420.0,21362,21260,21215,21465.0,21415,21335,21300,21293.0,21250,21188,21150,95419.0,765,137,77,21316.0,21265,21198,21164,39.0,38,37.0,38
DMR_Fut_20160714,21316.0,21273.0,21206.0,21215.0,21404.0,21355.0,21240.0,21215.0,21287.0,21246.0,21200.0,21144.0,21287.0,21256.0,21200.0,21144.0,12160.0,105.0,32.0,9.0,21316.0,21294,21223,21160,21597.0,21550,21479,21446,21259.0,21210,21170,21136,99580.0,1159,799,216,21586.0,21539,21466,21436,270.0,274,268.0,272
DMR_Fut_20160715,21580.0,21528.0,21460.0,21488.0,21688.0,21639.0,21550.0,21529.0,21557.0,21528.0,21457.0,21484.0,21667.0,21623.0,21549.0,21529.0,17806.0,81.0,64.0,21.0,21600.0,21556,21468,21529,21773.0,21720,21640,21605,21530.0,21490,21420,21420,112923.0,886,896,186,21731.0,21685,21620,21591,145.0,146,154.0,155
DMR_Fut_20160718,21718.0,21655.0,21578.0,0.0,21727.0,21655.0,21581.0,0.0,21613.0,21571.0,21500.0,0.0,21616.0,21580.0,21508.0,0.0,11246.0,61.0,56.0,0.0,21665.0,21611,21568,21560,21855.0,21806,21740,21700,21640.0,21599,21550,21536,108813.0,2564,590,107,21760.0,21718,21656,21625,29.0,33,36.0,34
DMR_Fut_20160719,21776.0,21720.0,21605.0,21555.0,21802.0,21760.0,21685.0,21656.0,21650.0,21608.0,21554.0,21520.0,21783.0,21751.0,21676.0,21656.0,12721.0,234.0,21.0,6.0,21742.0,21696,21632,21500,21757.0,21712,21632,21600,21635.0,21595,21540,21500,87687.0,471,187,839,21670.0,21621,21561,21531,-90.0,-97,-95.0,-94
DMR_Fut_20160720,21663.0,21625.0,21551.0,21544.0,21723.0,21678.0,21606.0,21579.0,21645.0,21618.0,21544.0,21544.0,21697.0,21654.0,21590.0,21579.0,9371.0,75.0,14.0,4.0,21648.0,21601,21581,21600,21928.0,21883,21815,21770,21626.0,21601,21581,21596,90295.0,3082,799,7,21890.0,21846,21785,21757,220.0,225,224.0,226
